max,1.1887,0.033,1.0085,5.8537,201.7683,14.0244,0.0,0.0,10.5625
count,304.0,304.0,304.0,304.0,304.0,304.0,304.0,304.0,304.0
mean,0.15958717105263157,-0.023645065789473684,0.2276838815789474,4.705351973684211,-63.33019309210527,-2.3900832236842104,-1.9950657894736843,-3.150904605263158,-0.20271381578947367
std,0.3334927596304964,0.04438634882902506,0.3753216150927638,5.161884894936825,56.47761681520389,4.704636995351975,11.347722630843094,17.118603578977176,2.460978432833413
min,-0.1294,-0.1421,0.0,-1.7683,-150.7927,-12.2561,-82.75,-99.75,-17.375
25%,0.0,-0.026525,0.0,0.0,-123.85669999999999,-6.96645,0.0,0.0,0.0
50%,0.0,0.0,0.0,3.07925,-72.0427,0.0,0.0,0.0,0.0
75%,0.04265,0.0,0.37145,8.856725,0.0,0.0,0.0,0.0,0.0
max,1.0544,0.0283,1.0171,18.6585,0.0,4.3902,0.0,0.0,16.625
count,315.0,315.0,315.0,315.0,315.0,315.0,315.0,315.0,315.0
mean,0.2550644444444445,-0.005467936507936508,0.13140698412698412,-5.156213015873016,55.32094412698414,1.2464187301587302,-2.2422619047619046,-3.106547619047619,0.08551587301587302
std,0.41423304950839546,0.027664797825432786,0.2874252039212215,9.236749017996226,75.65051038109891,3.2448359765301498,12.669821825677108,17.187483187186746,2.6147892538604203
min,-0.0513,-0.1067,-0.0249,-43.5976,-57.8049,-5.3659,-83.5,-100.125,-16.25
25%,0.0,0.0,0.0,-8.87195,0.0,0.0,0.0,0.0,0.0
50%,0.0,0.0,0.0,-0.7317,6.6463,0.0,0.0,0.0,0.0
75%,0.6108,0.0,0.0144,0.0,117.71340000000001,2.5305,0.0,0.0,0.0
max,1.189,0.0537,0.9912,9.3293,260.6707,14.5122,0.0,0.0,20.4375
count,310.0,310.0,310.0,310.0,310.0,310.0,310.0,310.0,310.0
mean,0.039793548387096776,-0.02944677419354839,0.30232741935483876,0.9437448387096774,-34.14811483870968,0.4295838709677419,-1.2473790322580645,-2.755040322580645,-0.4316532258064516
std,0.19412888411455514,0.04471845805904559,0.4425607008882115,5.036418246956288,66.21274566258201,3.7940592760727787,7.5476510580589995,15.958824327824477,2.5297538855769157
min,-0.2778,-0.1548,0.0,-10.7927,-163.2927,-14.6951,-67.5,-95.75,-17.0
25%,0.0,-0.0762,0.0,-0.868875,-106.829225,-0.3659,0.0,0.0,0.0
50%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75%,0.0,0.0,0.90085,2.42375,2.987825,2.05795,0.0,0.0,0.0
max,0.7795,0.0,1.0347,19.5122,83.2317,9.3293,0.0,0.0,0.0
count,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0
mean,0.304104375,-0.0061228125,0.096016875,-2.0108612499999996,10.649013125,-0.10041812500000002,-2.699609375,-3.3654296875,0.1998046875
std,0.4489549467167349,0.021934217944342974,0.184311189325499,10.153629357875657,86.94817377030549,5.594077675002835,14.373935998640569,17.868529714129455,2.0577138732455587
min,0.0,-0.1118,0.0,-35.7317,-148.5976,-14.2683,-83.5,-100.5,-12.5
25%,0.0,0.0,0.0,-2.271325,-41.371975,-2.622,0.0,0.0,0.0
50%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75%,0.8956,0.0,0.09945000000000001,3.97865,28.5671,1.067075,0.0,0.0,0.0
max,1.1062,0.061,0.8108,13.7195,269.3293,15.5488,0.0,0.0,18.1875
count,315.0,315.0,315.0,315.0,315.0,315.0,315.0,315.0,315.0
mean,0.04785111111111111,-0.03410666666666667,0.3128847619047619,-0.40302,3.516647619047618,0.7024768253968253,-1.2119047619047618,-2.6757936507936506,-0.46964285714285714
std,0.14823101340390532,0.05029159038740242,0.45359787133025786,4.758420513101294,72.60460507526487,1.8841855619639634,7.229296373629996,15.627777599139813,2.7467515866728647
min,-0.1357,-0.1433,0.0,-21.5244,-150.6098,-5.0,-59.1875,-95.0,-17.8125
25%,0.0,-0.09155,0.0,-2.0427,-1.43295,0.0,0.0,0.0,0.0
50%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75%,0.0,0.0,0.9279999999999999,0.0,42.37805,2.0427,0.0,0.0,0.0
max,0.5669,0.0,1.0276,10.6707,175.6707,4.8171,0.0,0.0,0.0
count,244.0,244.0,244.0,244.0,244.0,244.0,244.0,244.0,244.0
mean,0.3006401639344262,-0.005413934426229509,0.12518688524590166,4.700122131147541,-42.70391967213114,-3.1524885245901637,-2.1349897540983607,-2.7920081967213113,0.03739754098360656
std,0.4298032803264732,0.027736048108977267,0.243747535330224,6.898564191973858,54.311844176647305,4.18054115655838,12.517506238174363,16.283796650279967,1.864548370871357
min,0.0,-0.1038,0.0,-17.1951,-122.1951,-12.5,-82.75,-100.125,-13.625
25%,0.0,0.0,0.0,0.0,-100.579275,-6.3415,0.0,0.0,0.0
50%,0.0,0.0,0.0,4.78655,-15.2744,-2.1646,0.0,0.0,0.0
75%,0.77215,0.0,0.097775,10.92985,0.0,0.0,0.0,0.0,0.0
max,1.0747,0.0493,0.8967,14.4512,88.6585,5.122,0.0,0.0,17.8125
count,305.0,305.0,305.0,305.0,305.0,305.0,305.0,305.0,305.0
mean,0.11485508196721311,-0.013962950819672129,0.2689232786885246,-3.212314754098361,30.07317114754099,1.5065967213114755,-1.4795081967213115,-2.8471311475409835,-0.3737704918032787
std,0.28542180359803354,0.03134803419423566,0.413692001439482,7.98399570815109,88.73822788442706,2.7701582534695612,8.82420893953955,16.35522349887657,2.3616310285300446
min,-0.0544,-0.1091,0.0,-34.5122,-166.4634,-6.5244,-76.5625,-97.5625,-16.6875
25%,0.0,-0.0168,0.0,-5.3659,0.0,0.0,0.0,0.0,0.0
50%,0.0,0.0,0.0,0.0,0.0,0.4878,0.0,0.0,0.0
75%,0.0,0.0,0.627,0.0,89.0854,2.9268,0.0,0.0,0.0
max,1.1482,0.0693,1.0437,18.2927,244.0244,10.6707,0.0,0.0,1.5
count,256.0,256.0,256.0,256.0,256.0,256.0,256.0,256.0,256.0
mean,0.281777734375,0.004470703124999999,0.12216796875,5.146483593749999,-48.9977140625,-1.643245703125,-2.959228515625,-3.881103515625,0.294921875
std,0.42035551182995945,0.02512399761133297,0.25752821750851446,6.864605425271795,59.7154330810225,3.3055528696453607,14.7899591971864,19.29108113229966,2.8869947726661995
min,0.0,-0.0845,-0.064,-12.6829,-163.6585,-8.9024,-82.375,-101.5625,-13.625
25%,0.0,0.0,0.0,0.0,-97.07315,-4.8171,0.0,0.0,0.0
50%,0.0,0.0,0.0,6.311,-33.2622,0.0,0.0,0.0,0.0
75%,0.7481249999999999,0.0,0.006975,10.061,0.0,0.0,0.0,0.0,0.0
max,1.0886,0.0657,0.9448,20.4268,65.6707,6.2805,0.0,0.0,22.375
count,312.0,312.0,312.0,312.0,312.0,312.0,312.0,312.0,312.0
mean,0.12086057692307693,-0.01224551282051282,0.25332884615384615,-4.721115064102564,48.12969070512821,1.88809391025641,-1.5,-2.792668269230769,-0.2770432692307692
std,0.29930177398988544,0.030889349964271978,0.41072990593362735,7.88274431095507,71.52140845515382,3.1520867340589347,9.182874598527574,16.231544671885693,2.4544856755339794
min,-0.1038,-0.0957,0.0,-33.0488,-83.5366,-5.3659,-81.3125,-99.375,-16.6875
25%,0.0,-0.0118,0.0,-6.554875,0.0,0.0,0.0,0.0,0.0
50%,0.0,0.0,0.0,-0.8231999999999999,5.91465,0.15245,0.0,0.0,0.0
75%,0.0,0.0,0.501725,0.0,110.18295,3.4146,0.0,0.0,0.0
max,1.1511,0.0869,1.0706,12.9268,257.1951,12.561,0.0,0.0,13.625
count,299.0,299.0,299.0,299.0,299.0,299.0,299.0,299.0,299.0
mean,0.19293010033444816,-0.009193311036789298,0.2230247491638796,3.9442458193979935,-55.940944147157204,-1.7654397993311035,-2.1699414715719065,-3.25752508361204,-0.16492474916387959
std,0.33254424153917084,0.025133978353203603,0.360037619664033,4.633776464544156,44.45733548636987,4.115710240669971,11.941366999757825,17.543997180201906,2.1564216993651324
min,-0.042,-0.0938,0.0,-8.4756,-125.2439,-11.5244,-81.6875,-100.125,-16.3125
25%,0.0,0.0,0.0,0.0,-92.7744,-4.9085,0.0,0.0,0.0
50%,0.0,0.0,0.0,3.4146,-77.1341,0.0,0.0,0.0,0.0
75%,0.2959,0.0,0.44325,7.561,0.0,0.0,0.0,0.0,0.0
max,1.0369,0.0491,1.0342,15.6707,3.7805,6.5854,0.0,0.0,14.375
count,296.0,296.0,296.0,296.0,296.0,296.0,296.0,296.0,296.0
mean,0.2645216216216216,-0.0013324324324324327,0.14857702702702702,-3.296803716216216,52.39679560810812,1.7242081081081082,-1.8312922297297298,-2.6509712837837838,0.00633445945945946
std,0.4185386130927048,0.03359617455264349,0.3001940368189214,9.100716513275374,76.88265717193862,5.0069832871600575,11.263892222792494,15.936779182982319,2.3653712023794085
min,0.0,-0.0969,-0.0398,-39.7561,-65.5488,-6.1585,-82.0625,-101.1875,-16.6875
25%,0.0,0.0,0.0,-7.51525,0.0,-0.80795,0.0,0.0,0.0
50%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75%,0.574375,0.0,0.064025,0.0,125.39635,4.6646,0.0,0.0,0.0
max,1.2329,0.1138,0.9946,11.8293,240.2439,15.4878,0.0,0.0,20.8125
count,316.0,316.0,316.0,316.0,316.0,316.0,316.0,316.0,316.0
mean,0.12757500000000002,-0.017890506329113924,0.2613803797468354,3.022923101265823,-46.07749303797468,-1.932309493670886,-1.7915348101265822,-3.0488528481012658,-0.2887658227848101
std,0.28860722973542363,0.033525919445459684,0.4012781259226352,4.803650100596077,57.8747217196742,3.845010681584238,10.348409966142425,16.894355424449984,2.2150348405808296
min,-0.1091,-0.1274,0.0,-8.5366,-147.439,-11.5244,-79.875,-98.6875,-16.6875
25%,0.0,-0.023175,0.0,0.0,-102.378075,-4.6799,0.0,0.0,0.0
50%,0.0,0.0,0.0,0.0,-18.87195,0.0,0.0,0.0,0.0
75%,0.0,0.0,0.595025,7.27135,0.0,0.0,0.0,0.0,0.0
max,0.9753,0.0261,1.0398,13.1707,78.1098,5.3659,0.0,0.0,8.3125
count,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0
mean,0.2460179487179487,-0.003067399267399268,0.16300146520146522,-2.933528571428571,38.231712087912086,-0.5831761904761904,-1.9668040293040292,-2.8674450549450547,-0.04304029304029304
std,0.4011562056494588,0.027825593900794126,0.31232358549534617,9.518170542958474,78.91063906624737,4.747855290663926,11.604828612441379,16.537719483468138,2.3348929914363823
min,0.0,-0.1108,0.0,-33.5366,-89.2683,-17.3171,-82.0625,-100.875,-16.6875
25%,0.0,0.0,0.0,-5.3659,0.0,-2.7439,0.0,0.0,0.0
50%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75%,0.3315,0.0,0.147,0.0,72.2561,1.0366,0.0,0.0,0.0
max,1.1528,0.0696,1.0237,12.7439,257.3781,16.0976,0.0,0.0,17.0625
count,310.0,310.0,310.0,310.0,310.0,310.0,310.0,310.0,310.0
mean,0.07860032258064516,-0.017140645161290324,0.29982032258064517,3.888474838709677,-31.82690709677419,0.8990974193548388,-1.5965725806451614,-3.1141129032258066,-0.4254032258064516
std,0.19804499823715935,0.02970646404496691,0.4401388975455154,7.135216680939712,63.48798876990095,3.2866155820835834,9.056410371528585,17.08595466172207,2.4786721390955924
min,-0.1453,-0.1338,0.0,-6.1585,-180.2439,-10.7317,-72.25,-99.0625,-17.4375
25%,0.0,-0.028525000000000002,0.0,0.0,-82.408525,0.0,0.0,0.0,0.0
50%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75%,0.0,0.0,0.8685499999999999,5.59455,0.0,1.874975,0.0,0.0,0.0
max,0.8313,0.0164,1.0352,25.6707,77.439,10.6707,0.0,0.0,0.0
count,307.0,307.0,307.0,307.0,307.0,307.0,307.0,307.0,307.0
mean,0.28107263843648206,0.012968078175895766,0.14230032573289902,-2.2807250814332245,25.236554071661235,-0.5980371335504886,-2.1901465798045603,-2.944828990228013,0.1738599348534202
std,0.4224512741758744,0.02998438085594115,0.25107881187215975,11.509900692492335,88.60914477938638,5.294415992776192,12.669753422061131,16.974790342759093,1.8846442392192269
min,0.0,-0.061,0.0,-35.3659,-162.561,-15.5488,-80.25,-101.9375,-11.0
25%,0.0,0.0,0.0,-8.2012,-3.3232,-2.5915,0.0,0.0,0.0
50%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75%,0.75695,0.0036499999999999996,0.1857,0.2134,89.5732,2.13415,0.0,0.0,0.0
max,1.0649,0.1323,0.9705,21.7683,189.1463,10.122,0.0,0.0,17.0625
count,321.0,321.0,321.0,321.0,321.0,321.0,321.0,321.0,321.0
mean,0.07812647975077883,-0.009224299065420561,0.29204953271028034,1.5152719626168225,-27.579213395638636,-0.42607227414330223,-1.5112928348909658,-3.0299844236760123,-0.3866822429906542
std,0.2124145540338082,0.01946244544527435,0.4325106286354053,5.257785898576886,72.5407240521073,3.803331931380711,8.693788135874932,16.924486221653645,2.243324475031968
min,-0.1421,-0.064,0.0,-11.5854,-147.5,-11.6463,-70.4375,-99.375,-15.9375
25%,0.0,-0.0088,0.0,-1.2805,-102.561,-1.5854,0.0,0.0,0.0
50%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75%,0.0,0.0,0.8127,5.9146,0.0,1.4634,0.0,0.0,0.0
max,0.8916,0.0417,1.041,12.622,136.4634,8.9634,0.0,0.0,0.0
count,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0
mean,0.30824357142857145,0.013242499999999999,0.12058535714285715,-2.0648964285714286,15.617159642857139,1.0045710714285718,-2.7095982142857142,-3.563392857142857,0.21071428571428572
std,0.44485679121455274,0.027729259694228483,0.2078023339615607,7.654990461373207,71.93183333030338,5.351210970634832,14.139261322554576,18.55162304527362,1.8441737614767217
min,0.0,-0.0601,0.0,-24.5122,-131.3415,-10.6707,-80.25,-101.25,-9.875
25%,0.0,0.0,0.0,-5.182975,0.0,-0.6250249999999999,0.0,0.0,0.0
50%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75%,0.8749,0.025475,0.19255,0.182975,35.9299,1.9207,0.0,0.0,0.0
max,1.0593,0.0825,0.8291,10.2439,215.0,16.6463,0.0,0.0,14.0
count,323.0,323.0,323.0,323.0,323.0,323.0,323.0,323.0,323.0
mean,0.05770340557275542,-0.0144030959752322,0.2953142414860681,0.38964086687306515,-14.841425077399382,-0.07834272445820424,-1.430921052631579,-2.994388544891641,-0.39628482972136225
std,0.21530579139503386,0.02549595857049992,0.433594672814882,5.834068278734266,96.52185343698315,4.2816065963601835,8.35455145131077,16.779535149653903,2.2770558278518864
min,-0.2305,-0.1138,0.0,-20.9146,-206.7073,-10.4878,-69.6875,-99.0625,-14.8125
25%,0.0,-0.0293,0.0,-1.4939,-108.47565,-2.62195,0.0,0.0,0.0
